StateName,CPI_of_goods,year,month,day
SC,259.25,2020,2,1
WA,259.25,2020,2,1
UT,259.25,2020,2,1
IL,259.25,2020,2,1
AR,259.25,2020,2,1
NV,259.25,2020,2,1
OH,259.25,2020,2,1
NJ,259.25,2020,2,1
AL,259.25,2020,2,1
WI,259.25,2020,2,1
MI,259.25,2020,2,1
NE,259.25,2020,2,1
AZ,259.25,2020,2,1
LA,259.25,2020,2,1
IA,259.25,2020,2,1
IN,259.25,2020,2,1
AK,259.25,2020,2,1
MA,259.25,2020,2,1
ID,259.25,2020,2,1
TN,259.25,2020,2,1
MS,259.25,2020,2,1
OR,259.25,2020,2,1
CT,259.25,2020,2,1
ME,259.25,2020,2,1
HI,259.25,2020,2,1
MN,259.25,2020,2,1
VT,259.25,2020,2,1
WV,259.25,2020,2,1
MO,259.25,2020,2,1
ND,259.25,2020,2,1
RI,259.25,2020,2,1
PA,259.25,2020,2,1
WY,259.25,2020,2,1
KY,259.25,2020,2,1
MD,259.25,2020,2,1
KS,259.25,2020,2,1
NM,259.25,2020,2,1
DE,259.25,2020,2,1
OK,259.25,2020,2,1
DC,259.25,2020,2,1
MT,259.25,2020,2,1
NH,259.25,2020,2,1
CA,258.076,2020,3,1
TX,258.076,2020,3,1
NC,258.076,2020,3,1
VA,258.076,2020,3,1
FL,258.076,2020,3,1
NY,258.076,2020,3,1
CO,258.076,2020,3,1
GA,258.076,2020,3,1
SC,258.076,2020,3,1
WA,258.076,2020,3,1
UT,258.076,2020,3,1
IL,258.076,2020,3,1
AR,258.076,2020,3,1
NV,258.076,2020,3,1
OH,258.076,2020,3,1
NJ,258.076,2020,3,1
AL,258.076,2020,3,1
WI,258.076,2020,3,1
MI,258.076,2020,3,1
NE,258.076,2020,3,1
AZ,258.076,2020,3,1
LA,258.076,2020,3,1
IA,258.076,2020,3,1
IN,258.076,2020,3,1
AK,258.076,2020,3,1
MA,258.076,2020,3,1
ID,258.076,2020,3,1
TN,258.076,2020,3,1
MS,258.076,2020,3,1
OR,258.076,2020,3,1
CT,258.076,2020,3,1
ME,258.076,2020,3,1
HI,258.076,2020,3,1
MN,258.076,2020,3,1
VT,258.076,2020,3,1
WV,258.076,2020,3,1
MO,258.076,2020,3,1
ND,258.076,2020,3,1
RI,258.076,2020,3,1
PA,258.076,2020,3,1
WY,258.076,2020,3,1
KY,258.076,2020,3,1
MD,258.076,2020,3,1
KS,258.076,2020,3,1
NM,258.076,2020,3,1
DE,258.076,2020,3,1
OK,258.076,2020,3,1
DC,258.076,2020,3,1
MT,258.076,2020,3,1
NH,258.076,2020,3,1
CA,256.032,2020,4,1
TX,256.032,2020,4,1
NC,256.032,2020,4,1
VA,256.032,2020,4,1
FL,256.032,2020,4,1
NY,256.032,2020,4,1
CO,256.032,2020,4,1
GA,256.032,2020,4,1
SC,256.032,2020,4,1
WA,256.032,2020,4,1
UT,256.032,2020,4,1
IL,256.032,2020,4,1
AR,256.032,2020,4,1
NV,256.032,2020,4,1
OH,256.032,2020,4,1
NJ,256.032,2020,4,1
AL,256.032,2020,4,1
WI,256.032,2020,4,1
MI,256.032,2020,4,1
NE,256.032,2020,4,1
AZ,256.032,2020,4,1
LA,256.032,2020,4,1
IA,256.032,2020,4,1
IN,256.032,2020,4,1
AK,256.032,2020,4,1
MA,256.032,2020,4,1
ID,256.032,2020,4,1
TN,256.032,2020,4,1
MS,256.032,2020,4,1
OR,256.032,2020,4,1
CT,256.032,2020,4,1
ME,256.032,2020,4,1
HI,256.032,2020,4,1
MN,256.032,2020,4,1
VT,256.032,2020,4,1
WV,256.032,2020,4,1
MO,256.032,2020,4,1
ND,256.032,2020,4,1
RI,256.032,2020,4,1
PA,256.032,2020,4,1
WY,256.032,2020,4,1
KY,256.032,2020,4,1
MD,256.032,2020,4,1
KS,256.032,2020,4,1
NM,256.032,2020,4,1
DE,256.032,2020,4,1
OK,256.032,2020,4,1
DC,256.032,2020,4,1
MT,256.032,2020,4,1
NH,256.032,2020,4,1
CA,255.802,2020,5,1
TX,255.802,2020,5,1
NC,255.802,2020,5,1
VA,255.802,2020,5,1
FL,255.802,2020,5,1
NY,255.802,2020,5,1
CO,255.802,2020,5,1
GA,255.802,2020,5,1
SC,255.802,2020,5,1
WA,255.802,2020,5,1
UT,255.802,2020,5,1
IL,255.802,2020,5,1
AR,255.802,2020,5,1
NV,255.802,2020,5,1
OH,255.802,2020,5,1
NJ,255.802,2020,5,1
AL,255.802,2020,5,1
WI,255.802,2020,5,1
MI,255.802,2020,5,1
NE,255.802,2020,5,1
AZ,255.802,2020,5,1
LA,255.802,2020,5,1
IA,255.802,2020,5,1
IN,255.802,2020,5,1
AK,255.802,2020,5,1
MA,255.802,2020,5,1
ID,255.802,2020,5,1
TN,255.802,2020,5,1
MS,255.802,2020,5,1
OR,255.802,2020,5,1
CT,255.802,2020,5,1
ME,255.802,2020,5,1
HI,255.802,2020,5,1
MN,255.802,2020,5,1
VT,255.802,2020,5,1
WV,255.802,2020,5,1
MO,255.802,2020,5,1
ND,255.802,2020,5,1
RI,255.802,2020,5,1
PA,255.802,2020,5,1
WY,255.802,2020,5,1
KY,255.802,2020,5,1
MD,255.802,2020,5,1
KS,255.802,2020,5,1
NM,255.802,2020,5,1
DE,255.802,2020,5,1
OK,255.802,2020,5,1
DC,255.802,2020,5,1
MT,255.802,2020,5,1
NH,255.802,2020,5,1
CA,257.042,2020,6,1
TX,257.042,2020,6,1
NC,257.042,2020,6,1
VA,257.042,2020,6,1
FL,257.042,2020,6,1
NY,257.042,2020,6,1
CO,257.042,2020,6,1
GA,257.042,2020,6,1
SC,257.042,2020,6,1
WA,257.042,2020,6,1
UT,257.042,2020,6,1
IL,257.042,2020,6,1
AR,257.042,2020,6,1
NV,257.042,2020,6,1
OH,257.042,2020,6,1
NJ,257.042,2020,6,1
AL,257.042,2020,6,1
WI,257.042,2020,6,1
MI,257.042,2020,6,1
NE,257.042,2020,6,1
AZ,257.042,2020,6,1
LA,257.042,2020,6,1
IA,257.042,2020,6,1
IN,257.042,2020,6,1
AK,257.042,2020,6,1
MA,257.042,2020,6,1
ID,257.042,2020,6,1
TN,257.042,2020,6,1
MS,257.042,2020,6,1
OR,257.042,2020,6,1
CT,257.042,2020,6,1
ME,257.042,2020,6,1
HI,257.042,2020,6,1
MN,257.042,2020,6,1
VT,257.042,2020,6,1
WV,257.042,2020,6,1
MO,257.042,2020,6,1
ND,257.042,2020,6,1
RI,257.042,2020,6,1
PA,257.042,2020,6,1
WY,257.042,2020,6,1
KY,257.042,2020,6,1
MD,257.042,2020,6,1
KS,257.042,2020,6,1
NM,257.042,2020,6,1
DE,257.042,2020,6,1
OK,257.042,2020,6,1
DC,257.042,2020,6,1
MT,257.042,2020,6,1
NH,257.042,2020,6,1
CA,258.352,2020,7,1
TX,258.352,2020,7,1
NC,258.352,2020,7,1
VA,258.352,2020,7,1
FL,258.352,2020,7,1
NY,258.352,2020,7,1
CO,258.352,2020,7,1
GA,258.352,2020,7,1
SC,258.352,2020,7,1
WA,258.352,2020,7,1
UT,258.352,2020,7,1
IL,258.352,2020,7,1
AR,258.352,2020,7,1
NV,258.352,2020,7,1
OH,258.352,2020,7,1
NJ,258.352,2020,7,1
AL,258.352,2020,7,1
WI,258.352,2020,7,1
MI,258.352,2020,7,1
NE,258.352,2020,7,1
AZ,258.352,2020,7,1
LA,258.352,2020,7,1
IA,258.352,2020,7,1
IN,258.352,2020,7,1
AK,258.352,2020,7,1
MA,258.352,2020,7,1
ID,258.352,2020,7,1
TN,258.352,2020,7,1
MS,258.352,2020,7,1
OR,258.352,2020,7,1
CT,258.352,2020,7,1
ME,258.352,2020,7,1
HI,258.352,2020,7,1
MN,258.352,2020,7,1
VT,258.352,2020,7,1
WV,258.352,2020,7,1
MO,258.352,2020,7,1
ND,258.352,2020,7,1
RI,258.352,2020,7,1
PA,258.352,2020,7,1
WY,258.352,2020,7,1
KY,258.352,2020,7,1
MD,258.352,2020,7,1
KS,258.352,2020,7,1
NM,258.352,2020,7,1
DE,258.352,2020,7,1
OK,258.352,2020,7,1
DC,258.352,2020,7,1
MT,258.352,2020,7,1
NH,258.352,2020,7,1
CA,259.316,2020,8,1
TX,259.316,2020,8,1
NC,259.316,2020,8,1
VA,259.316,2020,8,1
FL,259.316,2020,8,1
NY,259.316,2020,8,1
CO,259.316,2020,8,1
GA,259.316,2020,8,1
SC,259.316,2020,8,1
WA,259.316,2020,8,1
UT,259.316,2020,8,1
IL,259.316,2020,8,1
AR,259.316,2020,8,1
NV,259.316,2020,8,1
OH,259.316,2020,8,1
NJ,259.316,2020,8,1
AL,259.316,2020,8,1
WI,259.316,2020,8,1
MI,259.316,2020,8,1
NE,259.316,2020,8,1
AZ,259.316,2020,8,1
LA,259.316,2020,8,1
IA,259.316,2020,8,1
IN,259.316,2020,8,1
AK,259.316,2020,8,1
MA,259.316,2020,8,1
ID,259.316,2020,8,1
TN,259.316,2020,8,1
MS,259.316,2020,8,1
OR,259.316,2020,8,1
CT,259.316,2020,8,1
ME,259.316,2020,8,1
HI,259.316,2020,8,1
MN,259.316,2020,8,1
VT,259.316,2020,8,1
WV,259.316,2020,8,1
MO,259.316,2020,8,1
ND,259.316,2020,8,1
RI,259.316,2020,8,1
PA,259.316,2020,8,1
WY,259.316,2020,8,1
KY,259.316,2020,8,1
MD,259.316,2020,8,1
KS,259.316,2020,8,1
NM,259.316,2020,8,1
DE,259.316,2020,8,1
OK,259.316,2020,8,1
DC,259.316,2020,8,1
MT,259.316,2020,8,1
NH,259.316,2020,8,1
CA,259.997,2020,9,1
TX,259.997,2020,9,1
NC,259.997,2020,9,1
VA,259.997,2020,9,1
FL,259.997,2020,9,1
NY,259.997,2020,9,1
CO,259.997,2020,9,1
GA,259.997,2020,9,1
SC,259.997,2020,9,1
WA,259.997,2020,9,1
UT,259.997,2020,9,1
IL,259.997,2020,9,1
AR,259.997,2020,9,1
NV,259.997,2020,9,1
OH,259.997,2020,9,1
NJ,259.997,2020,9,1
AL,259.997,2020,9,1
WI,259.997,2020,9,1
MI,259.997,2020,9,1
NE,259.997,2020,9,1
AZ,259.997,2020,9,1
LA,259.997,2020,9,1
IA,259.997,2020,9,1
IN,259.997,2020,9,1
AK,259.997,2020,9,1
MA,259.997,2020,9,1
ID,259.997,2020,9,1
TN,259.997,2020,9,1
MS,259.997,2020,9,1
OR,259.997,2020,9,1
CT,259.997,2020,9,1
ME,259.997,2020,9,1
HI,259.997,2020,9,1
MN,259.997,2020,9,1
VT,259.997,2020,9,1
WV,259.997,2020,9,1
MO,259.997,2020,9,1
ND,259.997,2020,9,1
RI,259.997,2020,9,1
PA,259.997,2020,9,1
WY,259.997,2020,9,1
KY,259.997,2020,9,1
MD,259.997,2020,9,1
KS,259.997,2020,9,1
NM,259.997,2020,9,1
DE,259.997,2020,9,1
OK,259.997,2020,9,1
DC,259.997,2020,9,1
MT,259.997,2020,9,1
NH,259.997,2020,9,1
CA,260.319,2020,10,1
TX,260.319,2020,10,1
NC,260.319,2020,10,1
VA,260.319,2020,10,1
FL,260.319,2020,10,1
NY,260.319,2020,10,1
CO,260.319,2020,10,1
GA,260.319,2020,10,1
SC,260.319,2020,10,1
WA,260.319,2020,10,1
UT,260.319,2020,10,1
IL,260.319,2020,10,1
AR,260.319,2020,10,1
NV,260.319,2020,10,1
OH,260.319,2020,10,1
NJ,260.319,2020,10,1
AL,260.319,2020,10,1
WI,260.319,2020,10,1
MI,260.319,2020,10,1
NE,260.319,2020,10,1
AZ,260.319,2020,10,1
LA,260.319,2020,10,1
IA,260.319,2020,10,1
IN,260.319,2020,10,1
AK,260.319,2020,10,1
MA,260.319,2020,10,1
ID,260.319,2020,10,1
TN,260.319,2020,10,1
MS,260.319,2020,10,1
OR,260.319,2020,10,1
CT,260.319,2020,10,1
ME,260.319,2020,10,1
HI,260.319,2020,10,1
MN,260.319,2020,10,1
VT,260.319,2020,10,1
WV,260.319,2020,10,1
MO,260.319,2020,10,1
ND,260.319,2020,10,1
RI,260.319,2020,10,1
PA,260.319,2020,10,1
WY,260.319,2020,10,1
KY,260.319,2020,10,1
MD,260.319,2020,10,1
KS,260.319,2020,10,1
NM,260.319,2020,10,1
DE,260.319,2020,10,1
OK,260.319,2020,10,1
DC,260.319,2020,10,1
MT,260.319,2020,10,1
NH,260.319,2020,10,1
CA,260.911,2020,11,1
TX,260.911,2020,11,1
NC,260.911,2020,11,1
VA,260.911,2020,11,1
FL,260.911,2020,11,1
NY,260.911,2020,11,1
CO,260.911,2020,11,1
GA,260.911,2020,11,1
SC,260.911,2020,11,1
WA,260.911,2020,11,1
UT,260.911,2020,11,1
IL,260.911,2020,11,1
AR,260.911,2020,11,1
NV,260.911,2020,11,1
OH,260.911,2020,11,1
NJ,260.911,2020,11,1
AL,260.911,2020,11,1
WI,260.911,2020,11,1
MI,260.911,2020,11,1
NE,260.911,2020,11,1
AZ,260.911,2020,11,1
LA,260.911,2020,11,1
IA,260.911,2020,11,1
IN,260.911,2020,11,1
AK,260.911,2020,11,1
MA,260.911,2020,11,1
ID,260.911,2020,11,1
TN,260.911,2020,11,1
MS,260.911,2020,11,1
OR,260.911,2020,11,1
CT,260.911,2020,11,1
ME,260.911,2020,11,1
HI,260.911,2020,11,1
MN,260.911,2020,11,1
VT,260.911,2020,11,1
WV,260.911,2020,11,1
MO,260.911,2020,11,1
ND,260.911,2020,11,1
RI,260.911,2020,11,1
PA,260.911,2020,11,1
WY,260.911,2020,11,1
KY,260.911,2020,11,1
MD,260.911,2020,11,1
KS,260.911,2020,11,1
NM,260.911,2020,11,1
DE,260.911,2020,11,1
OK,260.911,2020,11,1
DC,260.911,2020,11,1
MT,260.911,2020,11,1
NH,260.911,2020,11,1
CA,262.045,2020,12,1
TX,262.045,2020,12,1
NC,262.045,2020,12,1
VA,262.045,2020,12,1
FL,262.045,2020,12,1
NY,262.045,2020,12,1
CO,262.045,2020,12,1
GA,262.045,2020,12,1
SC,262.045,2020,12,1
WA,262.045,2020,12,1
UT,262.045,2020,12,1
IL,262.045,2020,12,1
AR,262.045,2020,12,1
NV,262.045,2020,12,1
OH,262.045,2020,12,1
NJ,262.045,2020,12,1
AL,262.045,2020,12,1
WI,262.045,2020,12,1
MI,262.045,2020,12,1
NE,262.045,2020,12,1
AZ,262.045,2020,12,1
LA,262.045,2020,12,1
IA,262.045,2020,12,1
IN,262.045,2020,12,1
AK,262.045,2020,12,1
MA,262.045,2020,12,1
ID,262.045,2020,12,1
TN,262.045,2020,12,1
MS,262.045,2020,12,1
OR,262.045,2020,12,1
CT,262.045,2020,12,1
ME,262.045,2020,12,1
HI,262.045,2020,12,1
MN,262.045,2020,12,1
VT,262.045,2020,12,1
WV,262.045,2020,12,1
MO,262.045,2020,12,1
ND,262.045,2020,12,1
RI,262.045,2020,12,1
PA,262.045,2020,12,1
WY,262.045,2020,12,1
KY,262.045,2020,12,1
MD,262.045,2020,12,1
KS,262.045,2020,12,1
NM,262.045,2020,12,1
DE,262.045,2020,12,1
OK,262.045,2020,12,1
DC,262.045,2020,12,1
MT,262.045,2020,12,1
NH,262.045,2020,12,1
