SizeRank,StateName,Date,Avg_House_Price,year,month,day
1,TX,2015-02-28,158856.0,2015,2,28
2,NY,2015-02-28,270055.0,2015,2,28
3,FL,2015-02-28,182486.0,2015,2,28
4,IL,2015-02-28,173350.0,2015,2,28
5,PA,2015-02-28,163010.0,2015,2,28
6,OH,2015-02-28,116205.0,2015,2,28
7,MI,2015-02-28,126029.0,2015,2,28
8,GA,2015-02-28,149594.0,2015,2,28
9,NC,2015-02-28,158015.0,2015,2,28
10,NJ,2015-02-28,302931.0,2015,2,28
11,VA,2015-02-28,248759.0,2015,2,28
12,WA,2015-02-28,276890.0,2015,2,28
13,MA,2015-02-28,346998.0,2015,2,28
14,IN,2015-02-28,120545.0,2015,2,28
15,AZ,2015-02-28,195578.0,2015,2,28
16,TN,2015-02-28,139651.0,2015,2,28
17,MO,2015-02-28,128346.0,2015,2,28
18,MD,2015-02-28,274502.0,2015,2,28
19,WI,2015-02-28,154044.0,2015,2,28
20,MN,2015-02-28,198425.0,2015,2,28
21,CO,2015-02-28,281953.0,2015,2,28
22,AL,2015-02-28,117086.0,2015,2,28
23,SC,2015-02-28,149414.0,2015,2,28
24,LA,2015-02-28,152324.0,2015,2,28
25,KY,2015-02-28,116736.0,2015,2,28
26,OR,2015-02-28,261372.0,2015,2,28
27,OK,2015-02-28,110790.0,2015,2,28
28,CT,2015-02-28,239992.0,2015,2,28
29,IA,2015-02-28,128455.0,2015,2,28
30,MS,2015-02-28,107433.0,2015,2,28
31,AR,2015-02-28,107684.0,2015,2,28
32,KS,2015-02-28,123097.0,2015,2,28
33,UT,2015-02-28,237690.0,2015,2,28
34,NV,2015-02-28,207550.0,2015,2,28
35,NM,2015-02-28,171271.0,2015,2,28
36,WV,2015-02-28,93532.0,2015,2,28
37,NE,2015-02-28,134607.0,2015,2,28
38,ID,2015-02-28,182664.0,2015,2,28
39,HI,2015-02-28,541189.0,2015,2,28
40,ME,2015-02-28,189096.0,2015,2,28
41,NH,2015-02-28,230516.0,2015,2,28
42,RI,2015-02-28,242028.0,2015,2,28
43,MT,2015-02-28,226371.0,2015,2,28
44,DE,2015-02-28,224190.0,2015,2,28
45,SD,2015-02-28,163812.0,2015,2,28
46,AK,2015-02-28,285046.0,2015,2,28
47,ND,2015-02-28,217476.0,2015,2,28
48,VT,2015-02-28,227584.0,2015,2,28
49,DC,2015-02-28,524925.0,2015,2,28
50,WY,2015-02-28,218097.0,2015,2,28
0,CA,2015-03-31,436160.0,2015,3,31
1,TX,2015-03-31,159941.0,2015,3,31
2,NY,2015-03-31,270357.0,2015,3,31
3,FL,2015-03-31,183623.0,2015,3,31
4,IL,2015-03-31,173850.0,2015,3,31
5,PA,2015-03-31,163299.0,2015,3,31
6,OH,2015-03-31,116739.0,2015,3,31
7,MI,2015-03-31,126762.0,2015,3,31
8,GA,2015-03-31,150188.0,2015,3,31
9,NC,2015-03-31,158634.0,2015,3,31
10,NJ,2015-03-31,303158.0,2015,3,31
11,VA,2015-03-31,249195.0,2015,3,31
12,WA,2015-03-31,278872.0,2015,3,31
13,MA,2015-03-31,348132.0,2015,3,31
14,IN,2015-03-31,120762.0,2015,3,31
15,AZ,2015-03-31,196979.0,2015,3,31
16,TN,2015-03-31,140170.0,2015,3,31
17,MO,2015-03-31,128653.0,2015,3,31
18,MD,2015-03-31,274942.0,2015,3,31
19,WI,2015-03-31,154357.0,2015,3,31
20,MN,2015-03-31,199241.0,2015,3,31
21,CO,2015-03-31,284766.0,2015,3,31
22,AL,2015-03-31,117363.0,2015,3,31
23,SC,2015-03-31,150048.0,2015,3,31
24,LA,2015-03-31,152769.0,2015,3,31
25,KY,2015-03-31,117136.0,2015,3,31
26,OR,2015-03-31,263429.0,2015,3,31
27,OK,2015-03-31,111220.0,2015,3,31
28,CT,2015-03-31,240415.0,2015,3,31
29,IA,2015-03-31,128802.0,2015,3,31
30,MS,2015-03-31,107802.0,2015,3,31
31,AR,2015-03-31,107818.0,2015,3,31
32,KS,2015-03-31,123568.0,2015,3,31
33,UT,2015-03-31,239103.0,2015,3,31
34,NV,2015-03-31,208693.0,2015,3,31
35,NM,2015-03-31,171259.0,2015,3,31
36,WV,2015-03-31,93743.0,2015,3,31
37,NE,2015-03-31,135313.0,2015,3,31
38,ID,2015-03-31,183456.0,2015,3,31
39,HI,2015-03-31,543625.0,2015,3,31
40,ME,2015-03-31,190179.0,2015,3,31
41,NH,2015-03-31,231607.0,2015,3,31
42,RI,2015-03-31,242140.0,2015,3,31
43,MT,2015-03-31,227151.0,2015,3,31
44,DE,2015-03-31,224868.0,2015,3,31
45,SD,2015-03-31,164486.0,2015,3,31
46,AK,2015-03-31,285457.0,2015,3,31
47,ND,2015-03-31,218889.0,2015,3,31
48,VT,2015-03-31,227861.0,2015,3,31
49,DC,2015-03-31,523699.0,2015,3,31
50,WY,2015-03-31,218640.0,2015,3,31
0,CA,2015-04-30,438895.0,2015,4,30
1,TX,2015-04-30,161046.0,2015,4,30
2,NY,2015-04-30,270765.0,2015,4,30
3,FL,2015-04-30,184760.0,2015,4,30
4,IL,2015-04-30,174640.0,2015,4,30
5,PA,2015-04-30,163729.0,2015,4,30
6,OH,2015-04-30,117187.0,2015,4,30
7,MI,2015-04-30,127411.0,2015,4,30
8,GA,2015-04-30,150873.0,2015,4,30
9,NC,2015-04-30,159161.0,2015,4,30
10,NJ,2015-04-30,303457.0,2015,4,30
11,VA,2015-04-30,249635.0,2015,4,30
12,WA,2015-04-30,280687.0,2015,4,30
13,MA,2015-04-30,348385.0,2015,4,30
14,IN,2015-04-30,121070.0,2015,4,30
15,AZ,2015-04-30,198869.0,2015,4,30
16,TN,2015-04-30,140711.0,2015,4,30
17,MO,2015-04-30,129188.0,2015,4,30
18,MD,2015-04-30,275007.0,2015,4,30
19,WI,2015-04-30,154895.0,2015,4,30
20,MN,2015-04-30,200304.0,2015,4,30
21,CO,2015-04-30,287439.0,2015,4,30
22,AL,2015-04-30,117566.0,2015,4,30
23,SC,2015-04-30,150743.0,2015,4,30
24,LA,2015-04-30,153178.0,2015,4,30
25,KY,2015-04-30,117447.0,2015,4,30
26,OR,2015-04-30,265227.0,2015,4,30
27,OK,2015-04-30,111613.0,2015,4,30
28,CT,2015-04-30,240794.0,2015,4,30
29,IA,2015-04-30,129127.0,2015,4,30
30,MS,2015-04-30,108139.0,2015,4,30
31,AR,2015-04-30,107990.0,2015,4,30
32,KS,2015-04-30,124052.0,2015,4,30
33,UT,2015-04-30,240789.0,2015,4,30
34,NV,2015-04-30,210111.0,2015,4,30
35,NM,2015-04-30,171642.0,2015,4,30
36,WV,2015-04-30,94008.0,2015,4,30
37,NE,2015-04-30,135957.0,2015,4,30
38,ID,2015-04-30,184618.0,2015,4,30
39,HI,2015-04-30,545643.0,2015,4,30
40,ME,2015-04-30,190856.0,2015,4,30
41,NH,2015-04-30,232621.0,2015,4,30
42,RI,2015-04-30,241944.0,2015,4,30
43,MT,2015-04-30,228096.0,2015,4,30
44,DE,2015-04-30,225954.0,2015,4,30
45,SD,2015-04-30,165097.0,2015,4,30
46,AK,2015-04-30,286751.0,2015,4,30
47,ND,2015-04-30,220517.0,2015,4,30
48,VT,2015-04-30,228050.0,2015,4,30
49,DC,2015-04-30,524477.0,2015,4,30
50,WY,2015-04-30,219196.0,2015,4,30
0,CA,2015-05-31,441760.0,2015,5,31
1,TX,2015-05-31,162077.0,2015,5,31
2,NY,2015-05-31,271276.0,2015,5,31
3,FL,2015-05-31,185940.0,2015,5,31
4,IL,2015-05-31,175407.0,2015,5,31
5,PA,2015-05-31,164267.0,2015,5,31
6,OH,2015-05-31,117648.0,2015,5,31
7,MI,2015-05-31,127938.0,2015,5,31
8,GA,2015-05-31,151711.0,2015,5,31
9,NC,2015-05-31,159624.0,2015,5,31
10,NJ,2015-05-31,303527.0,2015,5,31
11,VA,2015-05-31,250010.0,2015,5,31
12,WA,2015-05-31,283249.0,2015,5,31
13,MA,2015-05-31,349034.0,2015,5,31
14,IN,2015-05-31,121364.0,2015,5,31
15,AZ,2015-05-31,200578.0,2015,5,31
16,TN,2015-05-31,141384.0,2015,5,31
17,MO,2015-05-31,129672.0,2015,5,31
18,MD,2015-05-31,275298.0,2015,5,31
19,WI,2015-05-31,155236.0,2015,5,31
20,MN,2015-05-31,201018.0,2015,5,31
21,CO,2015-05-31,290353.0,2015,5,31
22,AL,2015-05-31,117747.0,2015,5,31
23,SC,2015-05-31,151335.0,2015,5,31
24,LA,2015-05-31,153622.0,2015,5,31
25,KY,2015-05-31,117829.0,2015,5,31
26,OR,2015-05-31,267154.0,2015,5,31
27,OK,2015-05-31,111899.0,2015,5,31
28,CT,2015-05-31,241223.0,2015,5,31
29,IA,2015-05-31,129547.0,2015,5,31
30,MS,2015-05-31,108458.0,2015,5,31
31,AR,2015-05-31,108118.0,2015,5,31
32,KS,2015-05-31,124586.0,2015,5,31
33,UT,2015-05-31,242339.0,2015,5,31
34,NV,2015-05-31,212044.0,2015,5,31
35,NM,2015-05-31,171892.0,2015,5,31
36,WV,2015-05-31,94222.0,2015,5,31
37,NE,2015-05-31,136606.0,2015,5,31
38,ID,2015-05-31,185588.0,2015,5,31
39,HI,2015-05-31,548502.0,2015,5,31
40,ME,2015-05-31,191317.0,2015,5,31
41,NH,2015-05-31,234013.0,2015,5,31
42,RI,2015-05-31,241923.0,2015,5,31
43,MT,2015-05-31,228991.0,2015,5,31
44,DE,2015-05-31,226461.0,2015,5,31
45,SD,2015-05-31,165589.0,2015,5,31
46,AK,2015-05-31,288785.0,2015,5,31
47,ND,2015-05-31,222347.0,2015,5,31
48,VT,2015-05-31,228149.0,2015,5,31
49,DC,2015-05-31,525174.0,2015,5,31
50,WY,2015-05-31,219761.0,2015,5,31
0,CA,2015-06-30,443971.0,2015,6,30
1,TX,2015-06-30,163091.0,2015,6,30
2,NY,2015-06-30,271945.0,2015,6,30
3,FL,2015-06-30,187199.0,2015,6,30
4,IL,2015-06-30,175635.0,2015,6,30
5,PA,2015-06-30,164534.0,2015,6,30
6,OH,2015-06-30,118084.0,2015,6,30
7,MI,2015-06-30,128403.0,2015,6,30
8,GA,2015-06-30,152615.0,2015,6,30
9,NC,2015-06-30,160058.0,2015,6,30
10,NJ,2015-06-30,303851.0,2015,6,30
11,VA,2015-06-30,250297.0,2015,6,30
12,WA,2015-06-30,285232.0,2015,6,30
13,MA,2015-06-30,349721.0,2015,6,30
14,IN,2015-06-30,121662.0,2015,6,30
15,AZ,2015-06-30,201517.0,2015,6,30
16,TN,2015-06-30,142019.0,2015,6,30
17,MO,2015-06-30,130155.0,2015,6,30
18,MD,2015-06-30,275273.0,2015,6,30
19,WI,2015-06-30,155528.0,2015,6,30
20,MN,2015-06-30,201697.0,2015,6,30
21,CO,2015-06-30,293271.0,2015,6,30
22,AL,2015-06-30,117905.0,2015,6,30
23,SC,2015-06-30,151877.0,2015,6,30
24,LA,2015-06-30,154034.0,2015,6,30
25,KY,2015-06-30,118106.0,2015,6,30
26,OR,2015-06-30,269146.0,2015,6,30
27,OK,2015-06-30,112196.0,2015,6,30
28,CT,2015-06-30,241284.0,2015,6,30
29,IA,2015-06-30,129965.0,2015,6,30
30,MS,2015-06-30,108837.0,2015,6,30
31,AR,2015-06-30,108349.0,2015,6,30
32,KS,2015-06-30,125132.0,2015,6,30
33,UT,2015-06-30,243738.0,2015,6,30
34,NV,2015-06-30,213477.0,2015,6,30
35,NM,2015-06-30,172357.0,2015,6,30
36,WV,2015-06-30,94444.0,2015,6,30
37,NE,2015-06-30,137230.0,2015,6,30
38,ID,2015-06-30,186744.0,2015,6,30
39,HI,2015-06-30,550036.0,2015,6,30
40,ME,2015-06-30,191623.0,2015,6,30
41,NH,2015-06-30,235069.0,2015,6,30
42,RI,2015-06-30,242626.0,2015,6,30
43,MT,2015-06-30,230123.0,2015,6,30
44,DE,2015-06-30,227162.0,2015,6,30
45,SD,2015-06-30,166271.0,2015,6,30
46,AK,2015-06-30,290673.0,2015,6,30
47,ND,2015-06-30,223853.0,2015,6,30
48,VT,2015-06-30,228156.0,2015,6,30
49,DC,2015-06-30,526767.0,2015,6,30
50,WY,2015-06-30,220425.0,2015,6,30
0,CA,2015-07-31,446142.0,2015,7,31
1,TX,2015-07-31,164088.0,2015,7,31
2,NY,2015-07-31,272713.0,2015,7,31
3,FL,2015-07-31,188386.0,2015,7,31
4,IL,2015-07-31,175906.0,2015,7,31
5,PA,2015-07-31,164700.0,2015,7,31
6,OH,2015-07-31,118519.0,2015,7,31
7,MI,2015-07-31,128921.0,2015,7,31
8,GA,2015-07-31,153389.0,2015,7,31
9,NC,2015-07-31,160616.0,2015,7,31
10,NJ,2015-07-31,303944.0,2015,7,31
11,VA,2015-07-31,250625.0,2015,7,31
12,WA,2015-07-31,287207.0,2015,7,31
13,MA,2015-07-31,351337.0,2015,7,31
14,IN,2015-07-31,121803.0,2015,7,31
15,AZ,2015-07-31,202822.0,2015,7,31
16,TN,2015-07-31,142630.0,2015,7,31
17,MO,2015-07-31,130588.0,2015,7,31
18,MD,2015-07-31,275577.0,2015,7,31
19,WI,2015-07-31,155684.0,2015,7,31
20,MN,2015-07-31,202413.0,2015,7,31
21,CO,2015-07-31,296167.0,2015,7,31
22,AL,2015-07-31,118138.0,2015,7,31
23,SC,2015-07-31,152385.0,2015,7,31
24,LA,2015-07-31,154517.0,2015,7,31
25,KY,2015-07-31,118368.0,2015,7,31
26,OR,2015-07-31,271432.0,2015,7,31
27,OK,2015-07-31,112461.0,2015,7,31
28,CT,2015-07-31,241419.0,2015,7,31
29,IA,2015-07-31,130413.0,2015,7,31
30,MS,2015-07-31,109166.0,2015,7,31
31,AR,2015-07-31,108623.0,2015,7,31
32,KS,2015-07-31,125581.0,2015,7,31
33,UT,2015-07-31,245320.0,2015,7,31
34,NV,2015-07-31,214167.0,2015,7,31
35,NM,2015-07-31,172823.0,2015,7,31
36,WV,2015-07-31,94651.0,2015,7,31
37,NE,2015-07-31,137823.0,2015,7,31
38,ID,2015-07-31,187701.0,2015,7,31
39,HI,2015-07-31,551915.0,2015,7,31
40,ME,2015-07-31,192481.0,2015,7,31
41,NH,2015-07-31,236137.0,2015,7,31
42,RI,2015-07-31,244010.0,2015,7,31
43,MT,2015-07-31,230793.0,2015,7,31
44,DE,2015-07-31,227613.0,2015,7,31
45,SD,2015-07-31,166957.0,2015,7,31
46,AK,2015-07-31,291371.0,2015,7,31
47,ND,2015-07-31,224912.0,2015,7,31
48,VT,2015-07-31,228114.0,2015,7,31
49,DC,2015-07-31,528678.0,2015,7,31
50,WY,2015-07-31,221122.0,2015,7,31
0,CA,2015-08-31,448727.0,2015,8,31
1,TX,2015-08-31,165053.0,2015,8,31
2,NY,2015-08-31,273463.0,2015,8,31
3,FL,2015-08-31,189737.0,2015,8,31
4,IL,2015-08-31,176148.0,2015,8,31
5,PA,2015-08-31,164884.0,2015,8,31
6,OH,2015-08-31,118934.0,2015,8,31
7,MI,2015-08-31,129543.0,2015,8,31
8,GA,2015-08-31,154144.0,2015,8,31
9,NC,2015-08-31,161263.0,2015,8,31
10,NJ,2015-08-31,304091.0,2015,8,31
11,VA,2015-08-31,250931.0,2015,8,31
12,WA,2015-08-31,289758.0,2015,8,31
13,MA,2015-08-31,352998.0,2015,8,31
14,IN,2015-08-31,121974.0,2015,8,31
15,AZ,2015-08-31,204050.0,2015,8,31
16,TN,2015-08-31,143217.0,2015,8,31
17,MO,2015-08-31,131076.0,2015,8,31
18,MD,2015-08-31,275742.0,2015,8,31
19,WI,2015-08-31,155894.0,2015,8,31
20,MN,2015-08-31,203217.0,2015,8,31
21,CO,2015-08-31,299166.0,2015,8,31
22,AL,2015-08-31,118332.0,2015,8,31
23,SC,2015-08-31,152809.0,2015,8,31
24,LA,2015-08-31,154804.0,2015,8,31
25,KY,2015-08-31,118748.0,2015,8,31
26,OR,2015-08-31,274007.0,2015,8,31
27,OK,2015-08-31,112720.0,2015,8,31
28,CT,2015-08-31,241626.0,2015,8,31
29,IA,2015-08-31,130886.0,2015,8,31
30,MS,2015-08-31,109440.0,2015,8,31
31,AR,2015-08-31,108968.0,2015,8,31
32,KS,2015-08-31,126000.0,2015,8,31
33,UT,2015-08-31,247331.0,2015,8,31
34,NV,2015-08-31,215237.0,2015,8,31
35,NM,2015-08-31,173563.0,2015,8,31
36,WV,2015-08-31,94833.0,2015,8,31
37,NE,2015-08-31,138434.0,2015,8,31
38,ID,2015-08-31,188995.0,2015,8,31
39,HI,2015-08-31,551989.0,2015,8,31
40,ME,2015-08-31,193375.0,2015,8,31
41,NH,2015-08-31,236748.0,2015,8,31
42,RI,2015-08-31,245342.0,2015,8,31
43,MT,2015-08-31,231411.0,2015,8,31
44,DE,2015-08-31,228427.0,2015,8,31
45,SD,2015-08-31,167747.0,2015,8,31
46,AK,2015-08-31,291347.0,2015,8,31
47,ND,2015-08-31,225406.0,2015,8,31
48,VT,2015-08-31,228076.0,2015,8,31
49,DC,2015-08-31,531089.0,2015,8,31
50,WY,2015-08-31,221971.0,2015,8,31
0,CA,2015-09-30,451692.0,2015,9,30
1,TX,2015-09-30,165939.0,2015,9,30
2,NY,2015-09-30,274209.0,2015,9,30
3,FL,2015-09-30,191143.0,2015,9,30
4,IL,2015-09-30,176482.0,2015,9,30
5,PA,2015-09-30,165218.0,2015,9,30
6,OH,2015-09-30,119333.0,2015,9,30
7,MI,2015-09-30,130053.0,2015,9,30
8,GA,2015-09-30,154868.0,2015,9,30
9,NC,2015-09-30,161819.0,2015,9,30
10,NJ,2015-09-30,304446.0,2015,9,30
11,VA,2015-09-30,251309.0,2015,9,30
12,WA,2015-09-30,292461.0,2015,9,30
13,MA,2015-09-30,354521.0,2015,9,30
14,IN,2015-09-30,122209.0,2015,9,30
15,AZ,2015-09-30,205523.0,2015,9,30
16,TN,2015-09-30,143870.0,2015,9,30
17,MO,2015-09-30,131563.0,2015,9,30
18,MD,2015-09-30,275938.0,2015,9,30
19,WI,2015-09-30,156250.0,2015,9,30
20,MN,2015-09-30,204199.0,2015,9,30
21,CO,2015-09-30,302283.0,2015,9,30
22,AL,2015-09-30,118590.0,2015,9,30
23,SC,2015-09-30,153211.0,2015,9,30
24,LA,2015-09-30,155173.0,2015,9,30
25,KY,2015-09-30,119192.0,2015,9,30
26,OR,2015-09-30,276490.0,2015,9,30
27,OK,2015-09-30,112896.0,2015,9,30
28,CT,2015-09-30,242045.0,2015,9,30
29,IA,2015-09-30,131351.0,2015,9,30
30,MS,2015-09-30,109647.0,2015,9,30
31,AR,2015-09-30,109279.0,2015,9,30
32,KS,2015-09-30,126311.0,2015,9,30
33,UT,2015-09-30,249503.0,2015,9,30
34,NV,2015-09-30,216887.0,2015,9,30
35,NM,2015-09-30,173950.0,2015,9,30
36,WV,2015-09-30,95042.0,2015,9,30
37,NE,2015-09-30,138996.0,2015,9,30
38,ID,2015-09-30,190044.0,2015,9,30
39,HI,2015-09-30,552562.0,2015,9,30
40,ME,2015-09-30,193898.0,2015,9,30
41,NH,2015-09-30,237316.0,2015,9,30
42,RI,2015-09-30,245693.0,2015,9,30
43,MT,2015-09-30,231697.0,2015,9,30
44,DE,2015-09-30,228980.0,2015,9,30
45,SD,2015-09-30,168230.0,2015,9,30
46,AK,2015-09-30,291054.0,2015,9,30
47,ND,2015-09-30,225709.0,2015,9,30
48,VT,2015-09-30,227943.0,2015,9,30
49,DC,2015-09-30,534509.0,2015,9,30
50,WY,2015-09-30,222591.0,2015,9,30
0,CA,2015-10-31,454906.0,2015,10,31
1,TX,2015-10-31,166883.0,2015,10,31
2,NY,2015-10-31,274785.0,2015,10,31
3,FL,2015-10-31,192545.0,2015,10,31
4,IL,2015-10-31,176722.0,2015,10,31
5,PA,2015-10-31,165602.0,2015,10,31
6,OH,2015-10-31,119720.0,2015,10,31
7,MI,2015-10-31,130565.0,2015,10,31
8,GA,2015-10-31,155557.0,2015,10,31
9,NC,2015-10-31,162313.0,2015,10,31
10,NJ,2015-10-31,304828.0,2015,10,31
11,VA,2015-10-31,251705.0,2015,10,31
12,WA,2015-10-31,295244.0,2015,10,31
13,MA,2015-10-31,356153.0,2015,10,31
14,IN,2015-10-31,122476.0,2015,10,31
15,AZ,2015-10-31,206393.0,2015,10,31
16,TN,2015-10-31,144594.0,2015,10,31
17,MO,2015-10-31,132016.0,2015,10,31
18,MD,2015-10-31,276098.0,2015,10,31
19,WI,2015-10-31,156715.0,2015,10,31
20,MN,2015-10-31,205145.0,2015,10,31
21,CO,2015-10-31,305341.0,2015,10,31
22,AL,2015-10-31,118753.0,2015,10,31
23,SC,2015-10-31,153697.0,2015,10,31
24,LA,2015-10-31,155569.0,2015,10,31
25,KY,2015-10-31,119602.0,2015,10,31
26,OR,2015-10-31,279074.0,2015,10,31
27,OK,2015-10-31,112837.0,2015,10,31
28,CT,2015-10-31,241931.0,2015,10,31
29,IA,2015-10-31,131818.0,2015,10,31
30,MS,2015-10-31,109849.0,2015,10,31
31,AR,2015-10-31,109549.0,2015,10,31
32,KS,2015-10-31,126702.0,2015,10,31
33,UT,2015-10-31,251325.0,2015,10,31
34,NV,2015-10-31,218372.0,2015,10,31
35,NM,2015-10-31,173946.0,2015,10,31
36,WV,2015-10-31,95215.0,2015,10,31
37,NE,2015-10-31,139593.0,2015,10,31
38,ID,2015-10-31,191129.0,2015,10,31
39,HI,2015-10-31,554022.0,2015,10,31
40,ME,2015-10-31,194323.0,2015,10,31
41,NH,2015-10-31,237597.0,2015,10,31
42,RI,2015-10-31,246185.0,2015,10,31
43,MT,2015-10-31,232428.0,2015,10,31
44,DE,2015-10-31,229319.0,2015,10,31
45,SD,2015-10-31,168742.0,2015,10,31
46,AK,2015-10-31,291059.0,2015,10,31
47,ND,2015-10-31,225788.0,2015,10,31
48,VT,2015-10-31,227919.0,2015,10,31
49,DC,2015-10-31,538805.0,2015,10,31
50,WY,2015-10-31,223169.0,2015,10,31
0,CA,2015-11-30,457425.0,2015,11,30
1,TX,2015-11-30,167742.0,2015,11,30
2,NY,2015-11-30,275352.0,2015,11,30
3,FL,2015-11-30,193809.0,2015,11,30
4,IL,2015-11-30,177013.0,2015,11,30
5,PA,2015-11-30,165945.0,2015,11,30
6,OH,2015-11-30,120084.0,2015,11,30
7,MI,2015-11-30,131163.0,2015,11,30
8,GA,2015-11-30,156238.0,2015,11,30
9,NC,2015-11-30,162718.0,2015,11,30
10,NJ,2015-11-30,305353.0,2015,11,30
11,VA,2015-11-30,251975.0,2015,11,30
12,WA,2015-11-30,297849.0,2015,11,30
13,MA,2015-11-30,357142.0,2015,11,30
14,IN,2015-11-30,122828.0,2015,11,30
15,AZ,2015-11-30,207106.0,2015,11,30
16,TN,2015-11-30,145367.0,2015,11,30
17,MO,2015-11-30,132392.0,2015,11,30
18,MD,2015-11-30,275911.0,2015,11,30
19,WI,2015-11-30,157336.0,2015,11,30
20,MN,2015-11-30,206222.0,2015,11,30
21,CO,2015-11-30,308135.0,2015,11,30
22,AL,2015-11-30,118907.0,2015,11,30
23,SC,2015-11-30,154324.0,2015,11,30
24,LA,2015-11-30,155848.0,2015,11,30
25,KY,2015-11-30,119962.0,2015,11,30
26,OR,2015-11-30,281518.0,2015,11,30
27,OK,2015-11-30,112817.0,2015,11,30
28,CT,2015-11-30,241301.0,2015,11,30
29,IA,2015-11-30,132306.0,2015,11,30
30,MS,2015-11-30,110007.0,2015,11,30
31,AR,2015-11-30,109857.0,2015,11,30
32,KS,2015-11-30,127042.0,2015,11,30
33,UT,2015-11-30,252692.0,2015,11,30
34,NV,2015-11-30,219282.0,2015,11,30
35,NM,2015-11-30,173428.0,2015,11,30
36,WV,2015-11-30,95411.0,2015,11,30
37,NE,2015-11-30,140234.0,2015,11,30
38,ID,2015-11-30,192128.0,2015,11,30
39,HI,2015-11-30,555930.0,2015,11,30
40,ME,2015-11-30,194754.0,2015,11,30
41,NH,2015-11-30,238055.0,2015,11,30
42,RI,2015-11-30,246848.0,2015,11,30
43,MT,2015-11-30,233074.0,2015,11,30
44,DE,2015-11-30,229641.0,2015,11,30
45,SD,2015-11-30,169202.0,2015,11,30
46,AK,2015-11-30,291645.0,2015,11,30
47,ND,2015-11-30,226410.0,2015,11,30
48,VT,2015-11-30,227939.0,2015,11,30
49,DC,2015-11-30,540967.0,2015,11,30
50,WY,2015-11-30,223531.0,2015,11,30
0,CA,2015-12-31,460930.0,2015,12,31
1,TX,2015-12-31,168643.0,2015,12,31
2,NY,2015-12-31,275749.0,2015,12,31
3,FL,2015-12-31,195185.0,2015,12,31
4,IL,2015-12-31,177470.0,2015,12,31
5,PA,2015-12-31,166193.0,2015,12,31
6,OH,2015-12-31,120412.0,2015,12,31
7,MI,2015-12-31,131965.0,2015,12,31
8,GA,2015-12-31,156899.0,2015,12,31
9,NC,2015-12-31,163088.0,2015,12,31
10,NJ,2015-12-31,305716.0,2015,12,31
11,VA,2015-12-31,252272.0,2015,12,31
12,WA,2015-12-31,300397.0,2015,12,31
13,MA,2015-12-31,357995.0,2015,12,31
14,IN,2015-12-31,123211.0,2015,12,31
15,AZ,2015-12-31,207924.0,2015,12,31
16,TN,2015-12-31,146040.0,2015,12,31
17,MO,2015-12-31,132920.0,2015,12,31
18,MD,2015-12-31,276387.0,2015,12,31
19,WI,2015-12-31,157973.0,2015,12,31
20,MN,2015-12-31,207268.0,2015,12,31
21,CO,2015-12-31,310738.0,2015,12,31
22,AL,2015-12-31,119087.0,2015,12,31
23,SC,2015-12-31,155001.0,2015,12,31
24,LA,2015-12-31,156211.0,2015,12,31
25,KY,2015-12-31,120297.0,2015,12,31
26,OR,2015-12-31,284111.0,2015,12,31
27,OK,2015-12-31,112878.0,2015,12,31
28,CT,2015-12-31,240982.0,2015,12,31
29,IA,2015-12-31,132737.0,2015,12,31
30,MS,2015-12-31,110139.0,2015,12,31
31,AR,2015-12-31,110150.0,2015,12,31
32,KS,2015-12-31,127381.0,2015,12,31
33,UT,2015-12-31,254130.0,2015,12,31
34,NV,2015-12-31,220696.0,2015,12,31
35,NM,2015-12-31,173244.0,2015,12,31
36,WV,2015-12-31,95585.0,2015,12,31
37,NE,2015-12-31,140701.0,2015,12,31
38,ID,2015-12-31,193454.0,2015,12,31
39,HI,2015-12-31,557278.0,2015,12,31
40,ME,2015-12-31,195988.0,2015,12,31
41,NH,2015-12-31,239058.0,2015,12,31
42,RI,2015-12-31,248142.0,2015,12,31
43,MT,2015-12-31,233880.0,2015,12,31
44,DE,2015-12-31,230004.0,2015,12,31
45,SD,2015-12-31,169950.0,2015,12,31
46,AK,2015-12-31,292566.0,2015,12,31
47,ND,2015-12-31,227048.0,2015,12,31
48,VT,2015-12-31,227885.0,2015,12,31
49,DC,2015-12-31,542264.0,2015,12,31
50,WY,2015-12-31,224066.0,2015,12,31
0,CA,2016-01-31,464023.0,2016,1,31
1,TX,2016-01-31,169584.0,2016,1,31
2,NY,2016-01-31,276181.0,2016,1,31
3,FL,2016-01-31,196669.0,2016,1,31
4,IL,2016-01-31,178058.0,2016,1,31
5,PA,2016-01-31,166596.0,2016,1,31
6,OH,2016-01-31,120819.0,2016,1,31
7,MI,2016-01-31,132712.0,2016,1,31
8,GA,2016-01-31,157740.0,2016,1,31
9,NC,2016-01-31,163504.0,2016,1,31
10,NJ,2016-01-31,305700.0,2016,1,31
11,VA,2016-01-31,252667.0,2016,1,31
12,WA,2016-01-31,302743.0,2016,1,31
13,MA,2016-01-31,358944.0,2016,1,31
14,IN,2016-01-31,123740.0,2016,1,31
15,AZ,2016-01-31,209555.0,2016,1,31
16,TN,2016-01-31,146763.0,2016,1,31
17,MO,2016-01-31,133477.0,2016,1,31
18,MD,2016-01-31,276924.0,2016,1,31
19,WI,2016-01-31,158570.0,2016,1,31
20,MN,2016-01-31,208543.0,2016,1,31
