StateName,year,month,import_of_goods_rel,export_of_goods_rel,gdp_of_goods_rel,Real_PerCap_rel,house_ownership_rel,PPI_Lumber_of_goods_rel,CPI_of_goods_rel,NASDAQ_Index_rel,Fed_Interest_Rate_rel,PPI_ALL_Index_rel,Children 0-18_rel,Adults 19-25_rel,Adults 26-34_rel,Adults 35-54_rel,Adults 55-64_rel,Adults 65+_rel,MORTGAGE_rel,Avg_House_Price_rel
AZ,2009,11.0,0.8513986013986014,0.6804833836858006,0.9026088629392369,0.9403084661380142,0.9971056439942114,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.992831541218638,1.0222222222222221,1.0238095238095237,0.9887218045112782,1.0285714285714287,0.9850746268656716,0.8466481417158735,0.6752033181522447
CA,2009,11.0,0.9008364559839457,0.9908401368548723,0.9670783117996539,0.9681057510102509,0.991304347826087,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9963235294117647,0.9702970297029703,1.0238095238095237,0.9895833333333334,1.0392156862745099,1.0,0.8466481417158735,0.7099863818160729
CO,2009,11.0,0.947200728265817,0.7373704130327464,0.9815702346301057,0.9488613235640679,0.991304347826087,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0077220077220077,1.010752688172043,0.9848484848484849,0.98,1.0265486725663717,1.029126213592233,0.8466481417158735,0.9459291838099678
CT,2009,11.0,0.6310579196217494,1.0819115524997878,0.9217935853239181,0.9841499496049679,0.9971711456859972,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9919678714859438,1.024390243902439,1.0392156862745099,0.9745222929936306,1.0252100840336136,1.007462686567164,0.8466481417158735,0.8654302950475867
DC,2009,11.0,0.9571428571428572,0.6192748091603054,1.0006915105242218,0.9875762031422954,1.0181405895691609,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9952153110047847,0.9639639639639639,1.0559006211180124,0.9929824561403509,1.008695652173913,0.9830508474576273,0.8466481417158735,0.9042108892224976
DE,2009,11.0,0.8383846657929227,0.9482314359334739,1.0391863909601702,0.9857369945343292,1.0039370078740157,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.961089494163424,0.9444444444444445,1.1009174311926606,0.986111111111111,1.0165289256198347,1.0441176470588234,0.8466481417158735,0.8891362194248286
FL,2009,11.0,0.9713549254734954,1.1117739070494976,0.9281104625849982,0.9528014053254438,0.9971870604781998,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0,1.0352941176470587,1.027777777777778,0.9822064056939501,1.0,0.9942528735632183,0.8466481417158735,0.6766194416933846
GA,2009,11.0,0.9158101902471025,0.9343277503436339,0.9601203245263542,0.9985723463487758,0.9882697947214076,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0071174377224197,1.010989010989011,0.9919354838709677,0.9765100671140939,1.0188679245283019,1.0198019801980196,0.8466481417158735,0.8363483872470792
HI,2009,11.0,1.2236286919831223,1.7642276422764227,0.9587278481339946,0.9606199957982212,1.0067681895093061,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.008298755186722,0.8854166666666667,1.1192660550458715,0.9752650176678447,1.05,0.9671052631578947,0.8466481417158735,0.8599754828577724
IA,2009,11.0,0.6230565036025787,0.7742605085625325,0.9804538576065999,0.9450749529647388,0.9783783783783785,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0079681274900398,0.9587628865979381,1.0555555555555556,0.9649122807017545,1.033898305084746,1.0070422535211268,0.8466481417158735,0.9797311901121509
ID,2009,11.0,0.8173694498743367,0.7921451538814883,0.968608346628175,0.9586881681464033,1.0066666666666666,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0,1.0625,0.9586776859504132,0.9737827715355805,1.0267857142857144,1.026086956521739,0.8466481417158735,0.8330943771071779
IL,2009,11.0,0.9108497636342673,0.9224695799915048,0.9820857332358204,0.9412991841371475,1.0029027576197387,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9886363636363636,0.9894736842105263,1.016260162601626,0.986254295532646,1.037037037037037,1.0083333333333333,0.8466481417158735,0.8162233611849102
IN,2009,11.0,1.0125031362381869,1.1353394752653716,0.939219448606341,0.966407248228598,0.9677419354838709,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9962121212121212,1.0697674418604652,0.9833333333333333,0.9759450171821306,1.0263157894736843,1.008,0.8466481417158735,0.9573484910444099
KS,2009,11.0,1.8844002486016158,0.9547455140503329,0.9717096122076194,0.9418314418314419,0.9796511627906977,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0037735849056604,1.0515463917525771,0.9914529914529915,0.9821428571428571,1.0267857142857144,0.984375,0.8466481417158735,0.9962520020487972
KY,2009,11.0,1.1755840955404957,1.1195681694731126,0.9629981412748018,0.9984889842074478,0.9780219780219781,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0,1.0714285714285714,1.0084033613445378,0.9696969696969697,1.0166666666666666,1.0077519379844961,0.8466481417158735,0.977496183987243
LA,2009,11.0,0.5634751926886759,0.9928887347151156,1.0538149523050344,0.9771297398401633,0.9782312925170069,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9962825278810409,1.0,1.0608695652173912,0.975,0.9913793103448276,1.0083333333333333,0.8466481417158735,0.9812925503097238
MA,2009,11.0,0.8113500906970716,0.8928011838440113,0.9916094929953229,0.9947668974128275,0.9908675799086757,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9831932773109244,0.978021978021978,1.0086206896551724,0.9935275080906149,1.033898305084746,1.0232558139534884,0.8466481417158735,0.8981547026456876
MD,2009,11.0,0.7838138925294889,0.8592260235558048,1.0128683221072632,0.9765431854591483,0.9858356940509915,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9960629921259843,1.0,1.0265486725663717,0.9868852459016393,1.0258620689655171,1.0,0.8466481417158735,0.8011870976673358
ME,2009,11.0,0.6756815703380589,0.731203007518797,0.9871401008587067,1.004277973191368,1.0013531799729363,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9775784753363228,1.0666666666666667,1.0199999999999998,0.9589905362776024,1.051470588235294,1.0198675496688743,0.8466481417158735,0.8922510331643411
MI,2009,11.0,0.8490324339056964,0.9849389616120018,0.9079957626728953,0.9571612472585105,0.9815546772068511,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9727626459143969,1.0444444444444445,0.9639639639639639,0.9898648648648648,1.0420168067226891,1.03125,0.8466481417158735,0.7548865103078448
MN,2009,11.0,0.811030778764718,0.8729700711313918,0.9687239472304425,0.9377858002406739,0.997264021887825,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.996078431372549,0.989247311827957,1.0254237288135593,0.9700996677740864,1.0350877192982455,1.0336134453781514,0.8466481417158735,0.8547429059687711
MO,2009,11.0,0.9352485180118559,0.810618770354288,0.9863257609011399,0.9593834263997112,1.0084033613445378,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.003921568627451,1.0,0.9914529914529915,0.9825783972125436,1.017094017094017,1.0150375939849625,0.8466481417158735,0.9340521778713476
MS,2009,11.0,1.0737194457418653,1.323288331726133,0.9576540679471682,1.014648836259698,1.0013262599469495,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.99644128113879,1.0210526315789474,1.0446428571428572,0.963898916967509,1.0178571428571428,1.024390243902439,0.8466481417158735,0.9392966308342205
MT,2009,11.0,0.962490023942538,0.7703984819734345,0.9633624089180822,0.9818010372465819,1.0056899004267426,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9453125,1.0210526315789474,1.0377358490566038,0.9820788530465949,1.0708661417322836,1.043795620437956,0.8466481417158735,0.9625740591360463
NC,2009,11.0,0.8077909270216963,0.9623317919675793,0.9795519587386874,0.9665845630708197,1.010086455331412,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9961685823754789,1.0588235294117645,0.9747899159663866,0.9796610169491525,1.0085470085470085,1.024390243902439,0.8466481417158735,0.9345078755988557
ND,2009,11.0,0.7095695779356457,0.785831960461285,1.0520306699792097,0.9623226867512662,0.9864864864864866,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0127659574468084,1.0083333333333333,0.9826086956521739,1.0037735849056604,0.9296874999999999,1.043795620437956,0.8466481417158735,1.0143318067018718
NE,2009,11.0,0.7910842463165849,1.1343359673719091,1.010264674003213,0.9701575349251956,1.0086206896551726,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9632352941176471,1.108695652173913,1.0084745762711864,0.974820143884892,1.027027027027027,1.03125,0.8466481417158735,0.9825627786904483
NH,2009,11.0,0.5147979208655988,0.7766709511568123,0.9928363604608127,1.0000207129393732,1.0133333333333334,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9831223628691984,1.0999999999999999,0.9339622641509435,0.9783950617283951,1.0155038759689923,1.0645161290322582,0.8466481417158735,0.8758579622026514
NJ,2009,11.0,0.810507435051785,0.8891968779633816,0.952807468079889,0.9376404390053669,0.9791976225854384,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9920634920634921,0.9764705882352941,1.0272727272727273,0.9807073954983923,1.0353982300884956,1.0232558139534884,0.8466481417158735,0.8619587995729706
NM,2009,11.0,1.7380597014925374,0.412890625,1.0334147047494011,0.9750460940065163,0.9815340909090907,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.011070110701107,1.0,1.0172413793103448,0.9666666666666667,1.034782608695652,0.9924242424242424,0.8466481417158735,0.9224027954961451
NV,2009,11.0,0.8631864933048711,0.9855361596009975,0.892699199475596,0.9213032113517551,0.9811320754716981,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0037037037037038,1.0235294117647058,1.0234375,0.9756944444444446,1.0,1.008695652173913,0.8466481417158735,0.5475051790668644
NY,2009,11.0,0.8119205298013245,0.8094437577255872,1.0609359866510437,0.9850764830244995,0.989090909090909,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9917695473251029,0.968421052631579,1.0431034482758619,0.9866220735785953,1.0258620689655171,1.0076335877862594,0.8466481417158735,0.9192562254825721
OH,2009,11.0,0.9133866900559149,0.9199747762897124,0.9375086879164466,0.9641402893073272,0.9844632768361583,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9881889763779528,1.0,1.0087719298245614,0.9897260273972602,1.0336134453781514,1.007462686567164,0.8466481417158735,0.9196597208359566
OK,2009,11.0,0.5860375111640369,1.0689759951382558,1.0001874190139821,0.9294762137504073,0.9886363636363634,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0,1.0421052631578949,0.9916666666666667,0.9814814814814815,1.0,1.0075187969924813,0.8466481417158735,1.00280037083409
OR,2009,11.0,0.6897980661711505,0.9315914795031854,0.9515052996374953,0.9384928620469235,1.0302114803625377,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9958847736625515,1.011111111111111,1.0,0.9754385964912282,1.0396825396825398,1.0151515151515151,0.8466481417158735,0.8410072471636584
PA,2009,11.0,0.7413905906144055,0.910815491183879,0.991178614687627,0.9749477634216025,0.9944903581267219,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9873949579831932,1.0,1.0476190476190477,0.9765886287625418,1.024390243902439,1.0134228187919463,0.8466481417158735,0.9470787206141412
RI,2009,11.0,1.044429409111412,1.0122649223221587,0.9980804896643831,0.9773837403813984,0.9751937984496124,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0086580086580086,0.8775510204081631,1.0934579439252337,0.9706840390879479,1.0420168067226891,1.0215827338129495,0.8466481417158735,0.8205559816332832
SC,2009,11.0,0.8924964237721618,1.1090014064697609,0.9585417879809646,0.979047619047619,1.006765899864682,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9921875,1.0,1.045045045045045,0.9755244755244757,1.008,1.0225563909774436,0.8466481417158735,0.9098334228909188
TN,2009,11.0,0.8211229710656317,1.1298886668569796,0.9629259655519057,1.0013551401869158,0.9916317991631798,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.00398406374502,1.0232558139534884,1.0,0.9761904761904762,1.0082644628099173,1.0155038759689923,0.8466481417158735,0.9326019346821642
TX,2009,11.0,0.8229705299383591,0.9853131891642802,1.0076862487657041,0.9407299776625968,0.9984732824427481,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0,1.0103092783505154,1.015625,0.9786476868327402,1.0101010101010102,1.01,0.8466481417158735,0.9607100426305123
UT,2009,11.0,1.1449306759098787,0.9270792659117532,0.9808528025898807,0.9153218587759904,0.9724409448818897,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.0,0.983739837398374,1.0070921985815602,0.9957446808510639,1.0240963855421688,1.0112359550561798,0.8466481417158735,0.8478251598320455
VA,2009,11.0,0.9254807692307692,0.8600534827454476,1.0138840775425926,0.9821602138344403,0.9872521246458925,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.996078431372549,1.0337078651685394,1.0263157894736843,0.9768211920529801,1.0084745762711864,1.0,0.8466481417158735,0.8652121464524977
VT,2009,11.0,0.9349460608041844,1.0088558271342543,0.9930713413605187,0.9850098097568503,1.0206043956043955,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.990990990990991,1.130952380952381,0.9803921568627452,0.9373040752351096,1.0518518518518516,1.028776978417266,0.8466481417158735,0.9525072050945367
WA,2009,11.0,1.0452067364784627,0.8278105418356063,0.9910380414256093,0.9472517262495512,0.9894259818731117,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.996031746031746,1.0459770114942528,1.016260162601626,0.9697986577181208,1.0165289256198347,1.0084033613445378,0.8466481417158735,0.8337536299531043
WI,2009,11.0,0.8208602023309471,0.9789565685088072,0.9784902120658426,0.9747417498984109,1.0,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9919354838709677,1.0217391304347827,1.008849557522124,0.9765886287625418,1.033898305084746,1.0153846153846153,0.8466481417158735,0.9116165663133313
WV,2009,11.0,0.8695003728560775,1.211960836200053,1.0104601006470166,1.01980124408317,1.0115681233933163,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,1.009009009009009,1.0238095238095237,1.0,0.9725085910652921,1.0144927536231885,1.0196078431372548,0.8466481417158735,0.951162741263498
WY,2009,11.0,0.3164285714285714,1.1332378223495703,0.9388040489290893,0.8903733214273448,1.0068212824010914,0.9364691508857668,1.0238483508818235,0.8864554764408092,0.03045685279187817,0.980110497237569,0.9580152671755725,1.0531914893617023,1.0344827586206895,0.9788732394366199,1.0573770491803278,0.991869918699187,0.8466481417158735,0.9670275999159939
AK,2009,12.0,0.4933519944016795,1.3514804202483286,1.1070728999528323,0.9694328219432822,1.006024096385542,0.9554062309102017,1.0243809326307654,0.9183266551752589,0.03045685279187817,0.9839779005524861,1.0319148936170213,0.911504424778761,1.0,1.0069204152249136,0.9750000000000001,1.0405405405405406,0.8562000694685654,0.9974011960577208
AL,2009,12.0,0.9675726482337275,1.063699982056343,0.964012844974194,0.9941527389801619,1.0150684931506848,0.9554062309102017,1.0243809326307654,0.9183266551752589,0.03045685279187817,0.9839779005524861,0.9961240310077519,0.9789473684210526,1.0265486725663717,0.9822695035460994,1.0169491525423728,1.0148148148148148,0.8562000694685654,0.9322020943208744
